CustomerID,CustomerName,Gender,Age,MaritalStatus,DependentsCount,Occupation,IncomeBand,CustomerSegment,CustomerLifetimeValue,Region,State,City,ZipCode,Market,UrbanRural,PopulationDensity,NetworkCoverageScore,AccountStartDate,TenureMonths,ContractType,InternetService,PhoneService,NumLines,DeviceType,DeviceAgeMonths,UnlimitedData,StreamingTV,StreamingMovies,InternationalCalling,VoicemailService,SecurityPackage,CloudBackup,MonthlyDataUsageGB,MonthlyVoiceMinutes,MonthlySMS,AppUsageFrequency,PortalVisits,DaysSinceLastLogin,MonthlyCharges,TotalCharges,Revenue,ARPU,RevenueLast12M,MonthlyDiscount,PromotionType,AutoPayEnabled,PaymentMethod,LatePaymentsLast12M,FailedPaymentCount,SatisfactionScore,NPSScore,SupportTicketsLast90Days,ComplaintCount,AvgResolutionTimeHours,OutageImpactScore,CustomerStatus,Churn,ChurnDate,ChurnReason,ChurnProbability,RiskSegment,RetentionOfferGiven,RetentionOfferAccepted
C002301,Customer 2301,Male,63,Single,0,Business,Medium,Premium,46224.62,Northeast,Pennsylvania,Philadelphia,99569,Urban,Rural,5102,79.2,2025-06-21,107,Month-to-Month,Cable,Yes,1,Tablet,55,Yes,No,No,No,Yes,Yes,Yes,70.0,2581,2308,19,17,165,176.24,18857.68,18857.68,176.24,2114.88,2.98,Seasonal,Yes,Bank Transfer,2,3,3,-75,3,2,43.1,1,Active,No,,,0.45,High,No,Yes
C002302,Customer 2302,Male,19,Married,4,Retired,High,Family,12241.58,Midwest,Minnesota,Minneapolis,54918,Suburban,Urban,8458,89.4,2021-06-16,67,One Year,Fiber Optic,Yes,1,Android,59,No,No,Yes,Yes,Yes,Yes,No,219.6,1236,2144,15,16,103,100.02,6701.34,6701.34,100.02,1200.24,20.4,Retention,No,Credit Card,5,2,2,57,0,1,66.4,7,Active,No,,,0.2,High,No,Yes
C002303,Customer 2303,Female,47,Single,3,Business,High,Family,10881.18,Midwest,Illinois,Chicago,26906,Suburban,Rural,8827,83.0,2022-07-11,114,Two Year,DSL,Yes,6,iPhone,22,No,Yes,Yes,No,Yes,Yes,No,196.1,967,1245,3,15,70,57.91,6601.74,6601.74,57.91,694.92,24.24,Bundle,No,Mailed Check,4,1,6,-10,2,2,62.9,10,Active,No,,,0.08,High,No,Yes
C002304,Customer 2304,Male,36,Married,2,Business,Medium,Family,36807.7,Midwest,Minnesota,Minneapolis,47230,Urban,Rural,5871,62.8,2019-03-19,112,Month-to-Month,Fiber Optic,Yes,1,Android,55,Yes,Yes,Yes,No,Yes,No,Yes,44.3,982,296,4,6,89,171.01,19153.12,19153.12,171.01,2052.12,29.52,Retention,No,Mailed Check,3,0,2,-82,1,2,51.9,4,Active,No,,,0.45,Low,Yes,Yes
C002305,Customer 2305,Female,80,Single,1,Student,Medium,Business,15791.0,Northeast,Massachusetts,Boston,58617,Urban,Rural,6320,66.0,2024-06-24,72,Month-to-Month,DSL,Yes,3,Android,22,Yes,No,Yes,Yes,No,Yes,No,287.6,3214,434,13,17,108,163.49,11771.28,11771.28,163.49,1961.88,12.43,Bundle,No,Electronic Check,6,0,4,-59,4,4,41.1,1,Active,No,,,0.53,Medium,Yes,Yes
C002306,Customer 2306,Male,37,Divorced,3,Business,Medium,Family,39965.23,Northeast,New York,New York,85154,Suburban,Rural,3870,72.8,2023-02-16,102,Two Year,DSL,Yes,5,Router,57,Yes,No,Yes,No,No,Yes,No,246.8,2749,11,16,20,22,163.9,16717.8,16717.8,163.9,1966.8,3.3,Retention,Yes,Bank Transfer,3,3,3,-75,3,4,40.2,2,Active,No,,,0.28,Medium,Yes,No
C002307,Customer 2307,Female,39,Divorced,1,Professional,Low,Consumer,6579.45,Northeast,New Jersey,Newark,37500,Suburban,Urban,7273,95.0,2018-04-25,19,One Year,Fiber Optic,Yes,3,Router,24,No,Yes,No,Yes,Yes,Yes,No,498.1,3360,2523,25,8,156,167.37,3180.03,3180.03,167.37,2008.44,22.3,Bundle,Yes,Bank Transfer,5,3,2,-76,3,1,25.9,6,Churned,Yes,2025-12-29,Service Issues,0.2,Medium,Yes,No
C002308,Customer 2308,Male,23,Single,4,Professional,High,Consumer,21613.83,Northeast,Pennsylvania,Philadelphia,50127,Urban,Urban,8268,62.4,2022-04-14,85,Month-to-Month,Fiber Optic,Yes,5,Tablet,35,No,Yes,Yes,Yes,No,No,No,243.2,3520,970,23,7,100,105.98,9008.3,9008.3,105.98,1271.76,13.28,Retention,Yes,Credit Card,5,3,2,50,0,0,50.4,2,Active,No,,,0.45,Medium,No,No
C002309,Customer 2309,Male,80,Divorced,3,Professional,High,Family,15688.14,Midwest,Minnesota,Minneapolis,67876,Metro,Urban,8053,73.1,2023-06-30,89,Month-to-Month,DSL,Yes,3,Router,38,No,Yes,Yes,Yes,Yes,No,Yes,152.7,1791,1933,30,9,133,149.71,13324.19,13324.19,149.71,1796.52,20.74,Seasonal,Yes,Electronic Check,0,1,6,-2,4,3,16.7,3,Active,No,,,0.41,Low,Yes,No
C002310,Customer 2310,Female,80,Married,2,Retired,Low,Business,15042.24,Midwest,Ohio,Columbus,43613,Suburban,Rural,4197,61.9,2020-03-06,114,Month-to-Month,Fiber Optic,Yes,2,Tablet,57,No,Yes,Yes,No,Yes,Yes,No,200.7,303,917,11,5,48,63.76,7268.64,7268.64,63.76,765.12,18.79,Bundle,Yes,Credit Card,3,1,8,51,2,1,34.2,2,Active,No,,,0.33,Low,Yes,Yes
C002311,Customer 2311,Male,25,Divorced,5,Retired,Low,Family,2586.49,Northeast,New York,New York,11640,Metro,Urban,9609,73.2,2025-11-21,31,Month-to-Month,Cable,Yes,6,Router,7,No,No,No,No,No,No,No,59.8,1159,2487,18,10,159,46.5,1441.5,1441.5,46.5,558.0,16.04,Bundle,No,Bank Transfer,1,1,7,17,0,0,32.6,9,Churned,Yes,2025-08-13,Price Too High,0.33,High,No,No
C002312,Customer 2312,Male,42,Divorced,2,Professional,High,Family,22234.83,South,Texas,Houston,70044,Urban,Rural,7021,78.0,2023-04-20,92,One Year,DSL,Yes,3,Tablet,21,No,Yes,Yes,Yes,No,No,Yes,469.8,1082,2257,7,14,159,142.65,13123.8,13123.8,142.65,1711.8,21.92,Bundle,Yes,Bank Transfer,3,3,5,88,1,1,7.6,5,Active,No,,,0.08,Medium,Yes,Yes
C002313,Customer 2313,Female,75,Married,4,Professional,Medium,Premium,8832.97,South,Georgia,Atlanta,33672,Urban,Urban,5682,84.5,2019-04-02,63,One Year,DSL,Yes,5,Android,42,Yes,No,No,Yes,Yes,Yes,Yes,316.8,2586,851,25,2,24,56.44,3555.72,3555.72,56.44,677.28,0.76,Retention,No,Bank Transfer,0,3,8,54,1,1,47.7,9,Active,No,,,0.08,Low,No,Yes
C002314,Customer 2314,Female,68,Single,0,Student,Medium,Family,18482.38,South,Florida,Miami,44996,Urban,Rural,7220,70.6,2024-01-03,99,One Year,Cable,Yes,1,Tablet,47,No,Yes,No,No,Yes,No,No,376.4,3788,965,18,17,5,161.85,16023.15,16023.15,161.85,1942.2,25.46,Seasonal,Yes,Electronic Check,6,0,2,57,2,0,52.4,7,Active,No,,,0.2,Medium,No,No
C002315,Customer 2315,Female,80,Single,1,Student,Low,Business,26536.73,Northeast,New York,New York,65377,Metro,Urban,9758,94.2,2023-10-15,70,One Year,Fiber Optic,Yes,4,iPhone,5,Yes,Yes,No,No,Yes,No,Yes,287.0,3942,499,12,18,171,135.56,9489.2,9489.2,135.56,1626.72,6.53,Retention,No,Bank Transfer,5,3,3,38,2,0,5.2,6,Active,No,,,0.2,Low,No,Yes
C002316,Customer 2316,Male,80,Divorced,3,Government,Low,Consumer,12031.46,West,Oregon,Portland,32053,Urban,Urban,2774,73.4,2023-11-08,96,Month-to-Month,DSL,Yes,5,iPhone,51,Yes,No,Yes,No,No,No,No,261.2,786,1975,30,5,20,55.9,5366.4,5366.4,55.9,670.8,18.97,Bundle,No,Credit Card,3,2,8,-44,5,0,12.9,9,Churned,Yes,2025-03-22,Service Issues,0.33,High,Yes,No
C002317,Customer 2317,Female,36,Divorced,3,Business,Low,Business,2930.25,South,Georgia,Atlanta,58390,Urban,Urban,5717,94.7,2020-10-03,7,Month-to-Month,Cable,Yes,1,Router,3,No,No,Yes,No,No,Yes,Yes,437.0,2269,2377,7,1,81,158.68,1110.76,1110.76,158.68,1110.76,17.52,Retention,No,Electronic Check,4,2,4,95,0,1,45.6,3,Active,No,,,0.45,Low,Yes,No
C002318,Customer 2318,Male,39,Single,3,Government,Low,Consumer,9583.56,South,Texas,Houston,62106,Urban,Rural,4238,85.6,2019-05-02,106,Month-to-Month,Fiber Optic,Yes,1,Router,33,Yes,Yes,Yes,Yes,Yes,No,Yes,245.5,2283,324,2,16,72,37.77,4003.62,4003.62,37.77,453.24,27.39,Seasonal,Yes,Electronic Check,0,3,5,38,7,2,16.2,2,Churned,Yes,2025-01-20,Network Quality,0.33,Medium,No,No
C002319,Customer 2319,Female,75,Married,2,Business,Low,Consumer,16630.17,Midwest,Michigan,Detroit,54388,Suburban,Rural,5120,67.2,2022-12-21,81,One Year,Fiber Optic,Yes,4,Android,36,Yes,Yes,No,Yes,No,No,Yes,34.9,421,1866,16,2,31,141.26,11442.06,11442.06,141.26,1695.12,8.35,Retention,Yes,Mailed Check,2,3,4,54,0,0,14.5,3,Churned,Yes,2025-04-17,Network Quality,0.2,High,No,No
C002320,Customer 2320,Male,73,Married,2,Retired,Medium,Business,12673.08,South,Georgia,Atlanta,72832,Suburban,Urban,9370,74.8,2022-03-24,79,Month-to-Month,DSL,Yes,2,iPhone,16,No,No,Yes,No,Yes,No,Yes,356.7,1125,789,1,19,19,137.65,10874.35,10874.35,137.65,1651.8,29.55,Retention,No,Mailed Check,5,0,1,-99,1,1,44.4,10,Active,No,,,0.45,Low,No,Yes
C002321,Customer 2321,Male,45,Divorced,1,Student,High,Consumer,2849.02,Midwest,Minnesota,Minneapolis,27593,Metro,Urban,4414,65.5,2019-02-07,14,Month-to-Month,DSL,Yes,6,Android,34,Yes,Yes,No,No,Yes,Yes,No,49.2,2894,2114,4,7,35,79.08,1107.12,1107.12,79.08,948.96,13.81,Seasonal,Yes,Mailed Check,1,0,5,-28,1,0,62.3,4,Active,No,,,0.33,Medium,No,No
C002322,Customer 2322,Male,41,Married,0,Professional,Medium,Consumer,8385.87,Northeast,Massachusetts,Boston,42285,Metro,Rural,3216,90.2,2023-10-30,34,One Year,Cable,Yes,3,Android,49,No,No,No,Yes,No,Yes,No,144.4,1543,276,12,20,158,170.31,5790.54,5790.54,170.31,2043.72,16.84,Seasonal,No,Bank Transfer,6,0,6,18,1,2,56.8,10,Active,No,,,0.08,High,No,Yes
C002323,Customer 2323,Female,79,Married,0,Retired,Low,Business,17760.33,Northeast,New Jersey,Newark,21539,Metro,Urban,1094,87.2,2020-08-22,55,Month-to-Month,DSL,Yes,1,iPhone,4,No,Yes,Yes,Yes,Yes,Yes,No,410.3,2225,2606,19,19,23,179.54,9874.7,9874.7,179.54,2154.48,15.96,Bundle,No,Mailed Check,2,3,3,51,2,0,2.0,7,Churned,Yes,2025-01-07,Price Too High,0.45,High,Yes,Yes
C002324,Customer 2324,Female,42,Single,5,Government,Low,Family,17539.92,West,Oregon,Portland,56168,Urban,Urban,8959,86.8,2019-11-03,104,Month-to-Month,Fiber Optic,Yes,5,Tablet,17,No,Yes,No,Yes,Yes,No,No,217.9,1424,2801,1,16,72,84.34,8771.36,8771.36,84.34,1012.08,3.27,Seasonal,Yes,Mailed Check,5,0,6,-3,0,1,54.7,4,Active,No,,,0.33,High,Yes,Yes
C002325,Customer 2325,Male,73,Single,0,Government,Low,Consumer,8428.89,South,North Carolina,Charlotte,48079,Metro,Urban,9976,81.1,2024-09-06,40,Month-to-Month,Cable,Yes,3,Tablet,9,No,No,No,No,No,No,Yes,50.8,237,1512,12,19,175,77.39,3095.6,3095.6,77.39,928.68,25.44,None,No,Bank Transfer,6,2,1,-35,4,0,59.0,5,Active,No,,,0.45,High,No,Yes
C002326,Customer 2326,Male,44,Divorced,3,Professional,High,Premium,1854.5,West,Nevada,Las Vegas,23346,Suburban,Rural,991,86.7,2021-06-26,17,Month-to-Month,Fiber Optic,Yes,3,iPhone,57,Yes,No,No,Yes,No,Yes,Yes,392.1,3181,42,1,6,168,85.82,1458.94,1458.94,85.82,1029.84,21.49,Seasonal,Yes,Electronic Check,6,2,5,-15,0,3,38.2,8,Active,No,,,0.41,Medium,Yes,Yes
C002327,Customer 2327,Female,64,Married,0,Government,High,Family,2359.09,Midwest,Ohio,Columbus,56988,Metro,Rural,1734,76.5,2020-04-29,29,One Year,DSL,Yes,5,Tablet,31,No,No,Yes,No,Yes,Yes,Yes,38.2,650,572,25,17,65,44.37,1286.73,1286.73,44.37,532.44,27.71,Retention,Yes,Credit Card,3,2,8,37,4,5,16.2,8,Active,No,,,0.16,Medium,Yes,Yes
C002328,Customer 2328,Female,32,Married,3,Business,High,Business,49060.14,South,Florida,Miami,14360,Metro,Urban,2480,68.3,2019-04-13,111,Two Year,DSL,Yes,4,Android,38,Yes,No,No,No,Yes,No,No,162.9,2215,2456,30,2,101,175.83,19517.13,19517.13,175.83,2109.96,3.74,Retention,Yes,Bank Transfer,5,3,5,-80,1,1,37.1,4,Active,No,,,0.08,Medium,Yes,Yes
C002329,Customer 2329,Male,42,Married,1,Retired,High,Business,11867.7,Midwest,Minnesota,Minneapolis,42996,Metro,Urban,2515,87.9,2020-03-20,76,Two Year,Cable,Yes,5,iPhone,60,Yes,Yes,Yes,No,Yes,No,Yes,499.8,560,1934,13,18,66,122.14,9282.64,9282.64,122.14,1465.68,28.27,Bundle,No,Mailed Check,5,1,2,-97,1,0,44.4,7,Active,No,,,0.2,Medium,Yes,Yes
C002330,Customer 2330,Female,58,Divorced,4,Retired,High,Family,3183.66,Northeast,New York,New York,45816,Metro,Urban,4607,60.8,2018-12-17,14,Month-to-Month,Fiber Optic,Yes,6,iPhone,41,Yes,No,Yes,No,Yes,Yes,Yes,468.6,2163,2378,16,14,57,172.6,2416.4,2416.4,172.6,2071.2,23.47,Bundle,No,Electronic Check,0,0,5,15,1,1,68.1,6,Active,No,,,0.33,Medium,Yes,No
C002331,Customer 2331,Male,25,Divorced,3,Student,Medium,Family,1797.37,South,Texas,Houston,97506,Urban,Rural,2368,60.6,2022-02-10,17,One Year,Cable,Yes,3,Android,59,No,No,Yes,No,Yes,No,Yes,354.5,701,1761,4,6,142,83.33,1416.61,1416.61,83.33,999.96,26.01,Retention,Yes,Electronic Check,1,1,6,-72,1,3,53.0,8,Active,No,,,0.16,High,Yes,No
C002332,Customer 2332,Female,67,Single,1,Business,Medium,Business,19984.98,Northeast,New York,New York,49498,Suburban,Rural,9878,85.7,2025-11-21,91,Month-to-Month,Cable,Yes,2,iPhone,15,Yes,No,No,No,Yes,Yes,Yes,331.9,1348,633,16,1,2,149.2,13577.2,13577.2,149.2,1790.4,27.3,None,No,Mailed Check,3,2,8,-40,1,0,64.5,10,Active,No,,,0.33,High,No,Yes
C002333,Customer 2333,Male,25,Single,5,Business,High,Family,702.47,Northeast,Pennsylvania,Philadelphia,71660,Metro,Urban,540,64.2,2019-12-18,16,Two Year,Cable,Yes,5,Router,48,No,No,No,No,Yes,Yes,No,179.6,3460,1471,17,9,169,37.21,595.36,595.36,37.21,446.52,15.07,Seasonal,Yes,Bank Transfer,0,1,2,41,1,1,34.1,5,Active,No,,,0.2,High,Yes,No
C002334,Customer 2334,Male,61,Single,1,Business,High,Consumer,12138.35,West,Oregon,Portland,16003,Metro,Urban,6768,93.3,2021-11-16,69,Month-to-Month,Fiber Optic,Yes,1,iPhone,53,Yes,No,No,Yes,Yes,No,No,322.3,3170,120,7,7,148,110.53,7626.57,7626.57,110.53,1326.36,20.82,None,No,Mailed Check,5,2,10,-14,2,2,31.7,8,Active,No,,,0.33,High,No,No
C002335,Customer 2335,Male,46,Married,3,Student,High,Business,18341.27,Northeast,New Jersey,Newark,90420,Metro,Rural,4101,67.0,2025-03-18,39,Month-to-Month,Fiber Optic,Yes,4,Router,29,Yes,No,Yes,No,No,No,Yes,230.8,2783,2593,11,19,29,174.4,6801.6,6801.6,174.4,2092.8,5.25,Bundle,Yes,Credit Card,4,0,1,-29,3,1,43.8,7,Active,No,,,0.45,High,No,No
C002336,Customer 2336,Female,34,Single,3,Government,High,Business,6017.74,Midwest,Michigan,Detroit,70686,Suburban,Rural,7006,78.4,2024-05-17,94,One Year,Fiber Optic,Yes,3,Router,18,No,Yes,Yes,No,No,No,Yes,364.3,1494,1668,15,19,143,41.06,3859.64,3859.64,41.06,492.72,8.18,Retention,No,Credit Card,4,1,3,-32,2,1,27.8,3,Churned,Yes,2025-04-23,Moved Away,0.2,Medium,No,Yes
C002337,Customer 2337,Male,75,Single,5,Retired,Medium,Premium,1861.12,West,Washington,Seattle,24757,Urban,Rural,9186,66.7,2022-07-03,13,Month-to-Month,Cable,Yes,4,Tablet,55,No,Yes,No,Yes,No,Yes,No,469.8,2479,1847,14,8,2,59.82,777.66,777.66,59.82,717.84,14.67,Bundle,Yes,Mailed Check,3,3,4,-84,5,3,17.8,5,Churned,Yes,2025-02-12,Network Quality,0.53,Medium,Yes,Yes
C002338,Customer 2338,Male,52,Divorced,3,Government,Medium,Business,6681.9,Midwest,Michigan,Detroit,88623,Urban,Urban,6871,96.9,2026-02-10,88,Month-to-Month,DSL,Yes,2,iPhone,51,Yes,Yes,Yes,Yes,Yes,No,No,401.8,169,2512,14,20,79,62.16,5470.08,5470.08,62.16,745.92,24.77,Retention,Yes,Bank Transfer,6,1,9,-62,2,1,11.7,5,Active,No,,,0.33,High,No,Yes
C002339,Customer 2339,Male,78,Divorced,0,Business,Low,Business,26505.82,Midwest,Illinois,Chicago,33911,Urban,Urban,4352,89.5,2020-10-20,66,One Year,DSL,Yes,2,iPhone,47,Yes,Yes,No,No,Yes,Yes,Yes,34.0,3377,746,7,2,9,149.33,9855.78,9855.78,149.33,1791.96,23.9,Bundle,Yes,Mailed Check,4,0,4,55,3,1,15.0,5,Active,No,,,0.2,High,Yes,Yes
C002340,Customer 2340,Female,49,Divorced,0,Professional,Low,Family,21630.48,South,North Carolina,Charlotte,40784,Urban,Urban,6614,79.2,2025-11-02,110,Month-to-Month,DSL,Yes,6,iPhone,26,Yes,No,No,No,No,No,Yes,484.2,2340,1813,29,9,149,108.44,11928.4,11928.4,108.44,1301.28,18.21,Retention,No,Credit Card,3,3,3,-52,2,2,23.5,6,Churned,Yes,2025-09-22,Price Too High,0.45,Low,Yes,Yes
C002341,Customer 2341,Male,23,Divorced,0,Government,High,Family,13798.03,Midwest,Ohio,Columbus,38444,Suburban,Urban,3822,64.6,2020-05-21,70,One Year,Fiber Optic,Yes,4,Android,1,No,Yes,Yes,Yes,Yes,Yes,Yes,44.1,3743,2163,15,7,89,95.11,6657.7,6657.7,95.11,1141.32,8.71,Retention,Yes,Electronic Check,4,3,3,70,2,3,20.9,1,Churned,Yes,2025-05-04,Service Issues,0.28,Low,No,Yes
C002342,Customer 2342,Female,70,Married,0,Government,Low,Premium,13512.58,Northeast,Massachusetts,Boston,15640,Metro,Urban,4749,84.6,2021-11-29,46,Month-to-Month,Fiber Optic,Yes,4,Router,40,No,No,No,No,No,No,No,453.1,2503,2527,2,12,33,159.93,7356.78,7356.78,159.93,1919.16,11.2,None,No,Electronic Check,4,1,9,89,3,0,58.9,1,Churned,Yes,2025-03-19,Network Quality,0.33,Medium,Yes,No
C002343,Customer 2343,Male,44,Single,5,Government,Medium,Business,1413.53,South,Texas,Houston,39520,Metro,Rural,4464,72.8,2025-01-31,10,One Year,DSL,Yes,5,Router,58,Yes,Yes,No,Yes,Yes,No,Yes,276.7,1110,1361,21,20,173,54.34,543.4,543.4,54.34,543.4,2.58,Retention,Yes,Electronic Check,0,0,8,-33,3,1,5.5,3,Active,No,,,0.08,Medium,No,No
C002344,Customer 2344,Male,74,Divorced,0,Professional,Low,Family,38331.1,West,Oregon,Portland,57472,Urban,Urban,151,60.6,2019-04-12,107,Month-to-Month,Cable,Yes,5,Tablet,23,No,No,No,No,Yes,No,No,431.6,2154,2456,16,3,46,157.85,16889.95,16889.95,157.85,1894.2,29.54,Retention,No,Mailed Check,3,1,3,22,3,0,5.6,1,Churned,Yes,2026-03-12,Moved Away,0.45,High,No,Yes
C002345,Customer 2345,Female,77,Married,1,Student,Low,Business,14008.54,Midwest,Minnesota,Minneapolis,87327,Urban,Rural,7691,70.1,2021-04-26,70,Month-to-Month,Cable,Yes,2,Android,38,No,Yes,Yes,No,No,No,No,202.9,2235,1659,24,18,26,91.4,6398.0,6398.0,91.4,1096.8,7.27,None,Yes,Bank Transfer,2,0,7,-94,0,2,41.8,1,Active,No,,,0.33,Low,Yes,Yes
C002346,Customer 2346,Female,50,Divorced,1,Government,Medium,Consumer,20869.21,South,North Carolina,Charlotte,49670,Metro,Urban,9463,97.6,2021-05-12,112,One Year,Fiber Optic,Yes,5,Tablet,10,Yes,No,No,No,No,Yes,Yes,178.7,1823,1663,2,19,109,137.01,15345.12,15345.12,137.01,1644.12,8.48,Retention,No,Bank Transfer,3,0,1,-48,3,3,50.6,8,Churned,Yes,2025-10-12,Competitor Offer,0.28,Medium,No,No
C002347,Customer 2347,Male,36,Single,1,Retired,Medium,Consumer,22465.35,Northeast,Massachusetts,Boston,58212,Metro,Rural,2573,80.7,2019-12-20,73,Month-to-Month,Fiber Optic,Yes,4,Router,30,No,No,No,No,Yes,Yes,No,391.5,652,1133,16,9,157,118.69,8664.37,8664.37,118.69,1424.28,7.24,Bundle,No,Mailed Check,1,0,5,-100,2,2,8.9,4,Active,No,,,0.33,Medium,Yes,No
C002348,Customer 2348,Female,63,Divorced,4,Business,Medium,Premium,7530.44,Northeast,Massachusetts,Boston,42514,Urban,Rural,1915,67.7,2019-02-24,33,Two Year,Fiber Optic,Yes,4,Android,16,No,Yes,No,No,No,Yes,No,231.0,202,2015,3,1,132,125.59,4144.47,4144.47,125.59,1507.08,11.05,Seasonal,No,Credit Card,6,3,10,-31,1,3,14.4,5,Active,No,,,0.16,High,No,No
C002349,Customer 2349,Female,71,Single,3,Student,Medium,Business,17291.24,West,Washington,Seattle,60776,Suburban,Urban,1875,84.9,2022-06-13,80,Two Year,DSL,Yes,1,iPhone,44,Yes,Yes,No,No,Yes,Yes,No,439.0,856,2351,5,13,6,152.9,12232.0,12232.0,152.9,1834.8,15.13,Bundle,Yes,Mailed Check,5,3,4,38,0,2,38.3,8,Active,No,,,0.2,Low,Yes,Yes
C002350,Customer 2350,Male,41,Single,2,Government,Low,Family,18134.9,West,California,Los Angeles,16249,Metro,Urban,3499,79.6,2019-01-09,109,Month-to-Month,DSL,Yes,5,Tablet,11,No,Yes,Yes,Yes,Yes,Yes,Yes,444.6,2831,2952,30,11,82,97.21,10595.89,10595.89,97.21,1166.52,14.2,Bundle,Yes,Mailed Check,4,0,4,77,0,0,45.9,1,Active,No,,,0.45,Medium,Yes,No
C002351,Customer 2351,Male,56,Married,0,Government,Low,Business,9619.46,Northeast,Massachusetts,Boston,23569,Metro,Urban,2033,92.2,2021-12-22,23,Month-to-Month,Cable,Yes,3,Router,40,Yes,No,No,Yes,Yes,No,Yes,65.5,2687,2952,9,0,132,168.15,3867.45,3867.45,168.15,2017.8,25.09,Seasonal,No,Mailed Check,0,3,8,94,3,0,61.8,2,Churned,Yes,2025-09-04,Price Too High,0.33,Medium,No,No
C002352,Customer 2352,Male,42,Divorced,5,Retired,Low,Premium,10072.13,South,Texas,Houston,19528,Urban,Rural,1627,68.7,2022-11-21,47,Month-to-Month,Fiber Optic,Yes,2,Tablet,50,Yes,Yes,No,Yes,Yes,No,No,349.0,320,1518,12,20,96,100.53,4724.91,4724.91,100.53,1206.36,6.46,None,Yes,Mailed Check,3,0,3,-60,1,0,24.1,9,Churned,Yes,2025-04-07,Service Issues,0.45,Low,No,No
C002353,Customer 2353,Male,46,Married,0,Business,Low,Family,21459.33,West,Oregon,Portland,65235,Urban,Urban,6449,93.3,2019-12-02,61,Two Year,Fiber Optic,Yes,1,Android,57,No,No,No,Yes,Yes,Yes,Yes,400.4,1931,2804,23,14,41,140.84,8591.24,8591.24,140.84,1690.08,2.71,None,Yes,Bank Transfer,3,3,5,-30,2,2,11.7,2,Active,No,,,0.08,Low,No,Yes
C002354,Customer 2354,Male,80,Divorced,0,Student,Low,Premium,24174.49,Midwest,Minnesota,Minneapolis,71444,Suburban,Rural,7126,78.6,2022-09-15,92,Month-to-Month,Fiber Optic,Yes,2,Router,28,No,No,Yes,No,No,No,Yes,86.7,2236,1382,23,3,78,148.32,13645.44,13645.44,148.32,1779.84,26.92,None,Yes,Bank Transfer,3,2,1,-3,3,1,27.4,2,Active,No,,,0.45,Low,No,No
C002355,Customer 2355,Female,35,Divorced,5,Student,Low,Premium,5398.15,West,California,Los Angeles,36411,Metro,Rural,6739,77.2,2023-04-21,27,Month-to-Month,DSL,Yes,1,Router,9,No,No,Yes,Yes,No,Yes,No,240.0,566,1720,20,12,154,93.08,2513.16,2513.16,93.08,1116.96,5.97,Seasonal,No,Bank Transfer,3,0,6,-93,1,2,23.4,4,Active,No,,,0.33,High,Yes,Yes
C002356,Customer 2356,Male,58,Married,2,Business,Low,Family,9271.33,West,Oregon,Portland,47837,Urban,Urban,9518,90.9,2025-11-02,93,Month-to-Month,DSL,Yes,3,iPhone,35,Yes,Yes,No,No,Yes,No,Yes,429.1,72,1844,27,8,22,69.25,6440.25,6440.25,69.25,831.0,21.56,None,No,Bank Transfer,1,2,2,-26,4,0,12.8,8,Churned,Yes,2025-12-02,Network Quality,0.45,Low,Yes,Yes
C002357,Customer 2357,Male,33,Single,2,Student,Low,Consumer,23784.32,Northeast,Massachusetts,Boston,38934,Metro,Urban,3877,83.2,2021-08-22,99,One Year,Cable,Yes,3,Tablet,54,Yes,Yes,No,No,No,No,Yes,436.3,2946,1282,11,16,169,137.16,13578.84,13578.84,137.16,1645.92,18.52,Bundle,No,Credit Card,3,3,8,-13,2,2,2.3,5,Active,No,,,0.08,Medium,No,Yes
C002358,Customer 2358,Male,60,Married,4,Student,High,Family,13985.32,Midwest,Minnesota,Minneapolis,77861,Metro,Urban,5971,60.5,2018-03-20,36,One Year,Cable,Yes,1,Android,20,No,Yes,No,No,Yes,No,No,429.6,3389,2030,17,20,148,142.46,5128.56,5128.56,142.46,1709.52,11.92,Bundle,Yes,Mailed Check,3,3,4,-76,4,2,26.7,5,Active,No,,,0.2,Low,No,Yes
C002359,Customer 2359,Male,73,Single,5,Business,Low,Consumer,13825.52,Midwest,Ohio,Columbus,92554,Suburban,Rural,3603,64.0,2018-04-18,117,Month-to-Month,DSL,Yes,2,Tablet,11,No,No,Yes,No,No,No,No,207.8,3710,1651,5,11,21,62.28,7286.76,7286.76,62.28,747.36,21.42,None,Yes,Bank Transfer,2,0,6,-20,1,1,47.5,2,Active,No,,,0.33,Medium,Yes,No
C002360,Customer 2360,Male,54,Single,2,Retired,Medium,Consumer,9983.89,South,Florida,Miami,30051,Metro,Rural,9611,98.7,2019-08-21,60,One Year,Fiber Optic,Yes,1,Router,37,No,Yes,No,No,No,No,No,239.3,168,513,8,2,101,63.37,3802.2,3802.2,63.37,760.44,4.72,Bundle,Yes,Bank Transfer,0,1,10,-38,3,0,25.0,9,Active,No,,,0.08,High,No,Yes
C002361,Customer 2361,Female,67,Married,4,Professional,High,Premium,1611.01,West,California,Los Angeles,87893,Suburban,Urban,6114,92.2,2024-04-08,9,One Year,Cable,Yes,6,iPhone,46,No,No,Yes,No,No,Yes,Yes,117.3,3121,2535,9,1,85,84.13,757.17,757.17,84.13,757.17,6.82,Retention,Yes,Bank Transfer,2,3,10,-27,2,4,65.8,4,Active,No,,,0.16,Medium,No,No
